"ID","S1_S2.logFC","S1_S2.logCPM","S1_S2.LR","S1_S2.PValue","S1_S2.FDR","S1_S3.logFC","S1_S3.logCPM","S1_S3.LR","S1_S3.PValue","S1_S3.FDR","S2_S3.logFC","S2_S3.logCPM","S2_S3.LR","S2_S3.PValue","S2_S3.FDR"
"Glyma03g36580.1","Glyma03g36580.1",-0.111416779417132,8.16340387583723,0.0514941315948699,0.820483473773648,0.999674854803839,-0.166888756517905,8.16340387583723,0.11764265921772,0.731605413890816,0.999759621939895,-0.0554719771007739,8.16340387583723,0.0133056131497921,0.908167740672551,0.999824593695449
"Glyma20g31810.2","Glyma20g31810.2",0.0635095180507398,7.7416342784141,0.0131489059900401,0.908707740506081,0.999674854803839,0.738772630357458,7.7416342784141,1.41581287369438,0.234093814832907,0.999759621939895,0.675263112306719,7.7416342784141,1.1433960235804,0.284935872661222,0.999824593695449
"Glyma08g20070.1","Glyma08g20070.1",-0.00896834168558022,7.75441297615373,0.000223586607126583,0.988069826192662,0.999674854803839,-0.179670434594546,7.75441297615373,0.0949661139094832,0.757956231815873,0.999759621939895,-0.170702092908966,7.75441297615373,0.0847561356217736,0.770952607437645,0.999824593695449
"Glyma01g03670.1","Glyma01g03670.1",1.27493019724386,6.93806002635285,1.8645300158437,0.172102880659056,0.999674854803839,1.27296571867436,6.93806002635285,1.85824704697561,0.172827252564376,0.999759621939895,-0.00196447856949492,6.93806002635285,2.97319544992347e-06,0.998624211813304,0.999824593695449
"Glyma15g13910.1","Glyma15g13910.1",0.122605421135646,7.75068080464127,0.0449242037922475,0.832143463278197,0.999674854803839,0.236198921281685,7.75068080464127,0.160338690223865,0.688844884265294,0.999759621939895,0.113593500146039,7.75068080464127,0.0351131838718307,0.851358687075943,0.999824593695449
"Glyma11g08610.4","Glyma11g08610.4",-0.105145316361056,8.23135284622504,0.049221868623728,0.824422854063417,0.999674854803839,-0.120260583240501,8.23135284622504,0.0646725185368701,0.799257681072404,0.999759621939895,-0.0151152668794451,8.23135284622504,0.00104378463313048,0.974226703826343,0.999824593695449
"Glyma06g05123.1","Glyma06g05123.1",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma16g08160.1","Glyma16g08160.1",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma07g03370.2","Glyma07g03370.2",0.840657427440246,7.03311200354112,0.867280209485198,0.351709363639427,0.999674854803839,0.430945875988129,7.03311200354112,0.259854406397738,0.610220197178751,0.999759621939895,-0.409711551452117,7.03311200354112,0.177690604731716,0.673365456256956,0.999824593695449
"Glyma19g37910.1","Glyma19g37910.1",0.562970684481781,7.71427740129697,0.929892631240924,0.334890826336999,0.999674854803839,0.625877679622708,7.71427740129697,1.12423001604873,0.289009441902729,0.999759621939895,0.062906995140927,7.71427740129697,0.00929399719575574,0.923198619806748,0.999824593695449
"Glyma05g30410.2","Glyma05g30410.2",0.28175111141601,6.75807028831716,0.0673837254233777,0.795184869158597,0.999674854803839,0.279786632846515,6.75807028831716,0.0664318810900943,0.796604618374315,0.999759621939895,-0.00196447856949492,6.75807028831716,2.9731954498402e-06,0.998624211813323,0.999824593695449
"Glyma15g43050.1","Glyma15g43050.1",-1.1759175899844,7.30030023292323,1.98125866618788,0.159257871691445,0.999674854803839,-1.28396823758943,7.30030023292323,2.44414801303535,0.117963918978899,0.999759621939895,-0.108050647605023,7.30030023292323,0.0250479205076014,0.874247711932897,0.999824593695449
"Glyma01g39830.3","Glyma01g39830.3",-0.0731016949557498,8.1034125844958,0.0228285773363098,0.879903704704794,0.999674854803839,0.24092288849339,8.1034125844958,0.222664576444488,0.637017102014423,0.999759621939895,0.31402458344914,8.1034125844958,0.382490134104209,0.536273562506281,0.999824593695449
"Glyma17g00670.4","Glyma17g00670.4",-0.667979601616369,7.14540124859447,0.676724807709694,0.410716811350119,0.999674854803839,-0.0907699272162557,7.14540124859447,0.0103742702119682,0.91887243449933,0.999759621939895,0.577209674400113,7.14540124859447,0.512138816666069,0.47421444166638,0.999824593695449
"Glyma0048s00340.1","Glyma0048s00340.1",-0.137020492570478,8.41522435744224,0.0964153356677372,0.75617453282604,0.999674854803839,-0.209607926487173,8.41522435744224,0.231111881737185,0.630700607781003,0.999759621939895,-0.0725874339166949,8.41522435744224,0.0286243394377253,0.865649325994038,0.999824593695449
"Glyma06g07130.1","Glyma06g07130.1",0.132894387739706,7.33170691407886,0.0329564615748024,0.855944409420709,0.999674854803839,0.138676645552812,7.33170691407886,0.0357893870084993,0.84995109063167,0.999759621939895,0.00578225781310596,7.33170691407886,5.87612516298464e-05,0.993883804947373,0.999824593695449
"Glyma09g16810.1","Glyma09g16810.1",-0.663514068856463,7.09816993278843,0.499872645988019,0.47955608577602,0.999674854803839,-1.07250561381516,7.09816993278843,1.48498535564339,0.222996143221788,0.999759621939895,-0.408991544958693,7.09816993278843,0.263362120479461,0.607819684900541,0.999824593695449
"Glyma12g32130.3","Glyma12g32130.3",0.0363528834233842,6.83676233212283,0.00135513324045178,0.970634798740344,0.999674854803839,0.466833672012934,6.83676233212283,0.195511913249167,0.658368153393844,0.999759621939895,0.43048078858955,6.83676233212283,0.162291233167885,0.687055735487107,0.999824593695449
"Glyma20g08160.1","Glyma20g08160.1",-1.68203090238677,7.17845386181443,3.62594013209736,0.0568854239362216,0.999674854803839,-1.21964628193391,7.17845386181443,1.64637053941449,0.199453640819835,0.999759621939895,0.462384620452865,7.17845386181443,0.400328248932397,0.526919784149672,0.999824593695449
"Glyma06g47960.3","Glyma06g47960.3",0.537855264998651,7.36605633324562,0.571082436138555,0.449829105449275,0.999674854803839,0.487625997082559,7.36605633324562,0.476883999166061,0.489837137389132,0.999759621939895,-0.0502292679160921,7.36605633324562,0.00418824471731893,0.948399606259977,0.999824593695449
"Glyma11g14471.1","Glyma11g14471.1",-1.22583400397546,7.83253003783506,3.01629066127503,0.0824318113991924,0.999674854803839,-1.99555605057833,7.83253003783506,10.3327826739019,0.00130688027482867,0.1206269475861,-0.769722046602867,7.83253003783506,2.27980630292157,0.131068241858676,0.999824593695449
"Glyma13g12033.2","Glyma13g12033.2",0.124206515351245,8.59532671051351,0.0987365054382352,0.753351177714147,0.999674854803839,0.230198759743258,8.59532671051351,0.326779596591204,0.567561559813655,0.999759621939895,0.105992244392013,8.59532671051351,0.0655071051502863,0.797994419659873,0.999824593695449
"Glyma15g17030.6","Glyma15g17030.6",-0.290502106591043,7.36447660594702,0.158849907087901,0.690217593879366,0.999674854803839,-0.206084561319,7.36447660594702,0.0776931104504515,0.780448324043769,0.999759621939895,0.0844175452720433,7.36447660594702,0.0141364367660963,0.905357157936843,0.999824593695449
"Glyma03g07972.1","Glyma03g07972.1",-1.16614783174038,7.09859720759085,1.38781607919491,0.238774258018479,0.999674854803839,-1.38179957184671,7.09859720759085,2.06779999792361,0.150438395293957,0.999759621939895,-0.215651740106324,7.09859720759085,0.0700774909406361,0.791223986849138,0.999824593695449
"Glyma20g27660.2","Glyma20g27660.2",-0.407398548086633,6.90910203844939,0.173987338081048,0.676592176568431,0.999674854803839,-0.22268469834405,6.90910203844939,0.0490586032811291,0.824709545644184,0.999759621939895,0.184713849742583,6.90910203844939,0.0377515168679401,0.845942946347735,0.999824593695449
"Glyma07g24950.5","Glyma07g24950.5",-0.00160261379703401,7.69802312418806,7.3446790331555e-06,0.997837650248715,0.999674854803839,0.21186562265172,7.69802312418806,0.119378378631032,0.729709668278143,0.999759621939895,0.213468236448754,7.69802312418806,0.119608709070028,0.729459264116856,0.999824593695449
"Glyma09g12216.1","Glyma09g12216.1",0.647801489205192,6.81290841443112,0.39732647261845,0.528473217672492,0.999674854803839,0.645837010635697,6.81290841443112,0.394820163875535,0.529776538479244,0.999759621939895,-0.00196447856949492,6.81290841443112,2.9731954498402e-06,0.998624211813323,0.999824593695449
"Glyma20g05065.1","Glyma20g05065.1",0.509156542457673,7.06109336349436,0.336007776081273,0.562142723976853,0.999674854803839,0.25573768836353,7.06109336349436,0.0919101435611616,0.761762704952019,0.999759621939895,-0.253418854094143,7.06109336349436,0.0757195596780735,0.783184195229924,0.999824593695449
"Glyma05g32190.1","Glyma05g32190.1",-0.0744767900706282,8.83667708968143,0.0431080855999596,0.835521886014592,0.999674854803839,0.104846139604088,8.83667708968143,0.0802620601083026,0.776942588788816,0.999759621939895,0.179322929674716,8.83667708968143,0.237527195796429,0.625997836647357,0.999824593695449
"Glyma10g27980.15","Glyma10g27980.15",1.14419771719236,7.49021568957055,2.5730494403398,0.108698013999715,0.999674854803839,0.312975603725528,7.49021568957055,0.253900272586983,0.614342066839083,0.999759621939895,-0.831222113466831,7.49021568957055,1.21016541849755,0.27129936365815,0.999824593695449
"Glyma10g04480.1","Glyma10g04480.1",-0.00144519238192493,8.63689943657774,1.34257797653192e-05,0.997076461286796,0.999674854803839,0.0211319064072397,8.63689943657774,0.00284613006294382,0.957453732907062,0.999759621939895,0.0225770987891647,8.63689943657774,0.00320516240979839,0.954852559532042,0.999824593695449
"Glyma13g21010.3","Glyma13g21010.3",-0.16600047727492,7.56051650792052,0.0593938164163147,0.807456616095804,0.999674854803839,-0.481953197874223,7.56051650792052,0.555710381187123,0.455993777096478,0.999759621939895,-0.315952720599302,7.56051650792052,0.248686623702628,0.618001388007591,0.999824593695449
"Glyma04g39880.1","Glyma04g39880.1",-2.13013949843956,7.95837461001276,8.98536676333454,0.00272150160581346,0.285057853911776,-2.62562063880062,7.95837461001276,16.1363207099562,5.89427372694281e-05,0.024009341647747,-0.495481140361052,7.95837461001276,1.15106346584475,0.28332663961277,0.999824593695449
"Glyma10g30400.1","Glyma10g30400.1",0.0170905873384223,8.33971928861989,0.00149783284151433,0.969128102054081,0.999674854803839,0.151708878948855,8.33971928861989,0.112628793669566,0.737170913064734,0.999759621939895,0.134618291610433,8.33971928861989,0.0869623842979826,0.768074968158267,0.999824593695449
"Glyma05g34120.6","Glyma05g34120.6",-0.0270768625168871,8.0731431855847,0.00288706475663092,0.957149154887966,0.999674854803839,0.00579922240245457,8.0731431855847,0.000130858028904002,0.990872942703367,0.999759621939895,0.0328760849193416,8.0731431855847,0.00418510138228528,0.948418946287978,0.999824593695449
"Glyma06g03200.1","Glyma06g03200.1",-0.366787939858766,8.42951197715493,0.711756642634491,0.398861265231085,0.999674854803839,-0.235033394911654,8.42951197715493,0.279179218552253,0.597239691194116,0.999759621939895,0.131754544947113,8.42951197715493,0.0979691649677753,0.75428046193746,0.999824593695449
"Glyma15g27790.4","Glyma15g27790.4",0.284416651909253,7.43817908726693,0.147213806244548,0.701212291836484,0.999674854803839,-0.382575789481756,7.43817908726693,0.331935293172232,0.564521733361558,0.999759621939895,-0.666992441391009,7.43817908726693,0.904785779360485,0.341501700758709,0.999824593695449
"Glyma20g35051.2","Glyma20g35051.2",1.14454383744744,7.47649279150836,2.72503204627746,0.0987861387634071,0.999674854803839,0.646724362315485,7.47649279150836,1.02660476313191,0.310957447334349,0.999759621939895,-0.497819475131958,7.47649279150836,0.411914272732221,0.520999491809511,0.999824593695449
"Glyma06g05560.1","Glyma06g05560.1",-0.213504914775914,8.18041158472071,0.202497073919876,0.652712784876644,0.999674854803839,0.0252819375643505,8.18041158472071,0.00261570538051498,0.959210801058879,0.999759621939895,0.238786852340265,8.18041158472071,0.247340143895086,0.61895422235539,0.999824593695449
"Glyma02g01850.1","Glyma02g01850.1",-0.211237325551459,8.51191315098,0.277214238595477,0.598532943762007,0.999674854803839,0.264062151192751,8.51191315098,0.367845936433314,0.544180764874885,0.999759621939895,0.47529947674421,8.51191315098,1.26323849169918,0.261038977345934,0.999824593695449
"Glyma15g42385.1","Glyma15g42385.1",-0.212035060455387,7.99299614344149,0.158078178711003,0.690932089380463,0.999674854803839,-0.254259238674903,7.99299614344149,0.230399618286409,0.631227675765086,0.999759621939895,-0.0422241782195163,7.99299614344149,0.00672747703535126,0.934629856130205,0.999824593695449
"Glyma08g22610.1","Glyma08g22610.1",-0.891360233779667,7.35109648139981,1.33003127350787,0.248799654271556,0.999674854803839,-0.840716399106395,7.35109648139981,1.16300259706255,0.280843697545746,0.999759621939895,0.0506438346732714,7.35109648139981,0.00557074218338816,0.940503212447278,0.999824593695449
"Glyma11g29950.1","Glyma11g29950.1",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma01g40540.4","Glyma01g40540.4",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma06g16080.1","Glyma06g16080.1",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma1000s00200.1","Glyma1000s00200.1",0.243263665292585,7.96410293232869,0.197070914736529,0.657095580161973,0.999674854803839,-0.128075990252346,7.96410293232869,0.0619021106105378,0.803514448579689,0.999759621939895,-0.371339655544931,7.96410293232869,0.47257646308475,0.49180425687504,0.999824593695449
"Glyma06g18580.1","Glyma06g18580.1",-0.0724318343243358,8.33654958714575,0.024809860159938,0.87484177653395,0.999674854803839,-0.238407862630268,8.33654958714575,0.284226385642609,0.593944379732554,0.999759621939895,-0.165976028305932,8.33654958714575,0.139168870640146,0.709108669203952,0.999824593695449
"Glyma18g53836.2","Glyma18g53836.2",-1.38714818353724,7.35333135562751,2.24592862790408,0.133966462868744,0.999674854803839,-2.19322209725617,7.35333135562751,7.27036006249206,0.00701017488614411,0.323261649466721,-0.806073913718932,7.35333135562751,1.52216255957958,0.217292526632856,0.999824593695449
"Glyma12g22280.1","Glyma12g22280.1",-0.624888984999683,7.55234503071427,0.75955356372278,0.383468269846856,0.999674854803839,-1.01621084534741,7.55234503071427,2.28460149334207,0.130663698870821,0.999759621939895,-0.391321860347723,7.55234503071427,0.410734893539877,0.521596737939222,0.999824593695449
"Glyma14g39690.1","Glyma14g39690.1",-1.13497273133847,7.4757112613837,2.85134619478781,0.0912974601524417,0.999674854803839,-0.220256703072646,7.4757112613837,0.079416223179223,0.778090091015502,0.999759621939895,0.914716028265825,7.4757112613837,1.95964192502367,0.161551619115849,0.999824593695449
"Glyma05g21280.1","Glyma05g21280.1",-0.18897723438482,8.48508845291684,0.197978358759509,0.656357628912593,0.999674854803839,-0.161798108335866,8.48508845291684,0.143671166695946,0.704658312223938,0.999759621939895,0.0271791260489543,8.48508845291684,0.00426218898294635,0.947946732937074,0.999824593695449
"Glyma18g20554.1","Glyma18g20554.1",-1.0026741452119,7.03787250902455,1.0409437606153,0.307602079717268,0.999674854803839,-1.23076628073219,7.03787250902455,1.68235892307248,0.194611301799553,0.999759621939895,-0.228092135520291,7.03787250902455,0.0783748557931854,0.779511955995816,0.999824593695449
"Glyma17g12450.1","Glyma17g12450.1",0.281014245112287,8.4710114207125,0.507501397773992,0.476222486869512,0.999674854803839,0.942304716653962,8.4710114207125,4.5458218248651,0.032999177609566,0.7265764871872,0.661290471541674,8.4710114207125,2.0098179810384,0.156284067697212,0.999824593695449
"Glyma18g03850.1","Glyma18g03850.1",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma08g10990.2","Glyma08g10990.2",0.202615856248542,8.20631770555874,0.182205149973004,0.669484978611417,0.999674854803839,0.130254204066271,8.20631770555874,0.077118638787675,0.781240796234787,0.999759621939895,-0.0723616521822707,8.20631770555874,0.0219168910692207,0.882308403300346,0.999824593695449
"Glyma08g00246.1","Glyma08g00246.1",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma06g18810.2","Glyma06g18810.2",0.919098582521296,7.22103980158889,1.61936288736413,0.203180646722248,0.999674854803839,1.88935026659911,7.22103980158889,4.97339152970455,0.0257401274556084,0.637589913866625,0.970251684077818,7.22103980158889,0.971266103646924,0.324364619191675,0.999824593695449
"Glyma12g34230.1","Glyma12g34230.1",0.636049991912887,8.07191266801729,1.78179320385435,0.181929285423398,0.999674854803839,1.06177303623504,8.07191266801729,4.29163331433959,0.0383003551164783,0.784408390262623,0.425723044322148,8.07191266801729,0.550256228108191,0.458213018374206,0.999824593695449
"Glyma08g10750.1","Glyma08g10750.1",-0.220103028122917,8.68568025904264,0.310207431925922,0.577552924724775,0.999674854803839,-0.27463805287037,8.68568025904264,0.491705984742777,0.483167289129201,0.999759621939895,-0.0545350247474535,8.68568025904264,0.0206010532407605,0.885871090820353,0.999824593695449
"Glyma01g38320.3","Glyma01g38320.3",-0.0156412495016727,8.05436128025404,0.000989161704525052,0.974909915992964,0.999674854803839,0.218975635016612,8.05436128025404,0.178874577585853,0.672342199914012,0.999759621939895,0.234616884518284,8.05436128025404,0.203624795131866,0.651810788102641,0.999824593695449
"Glyma11g20325.5","Glyma11g20325.5",0.200247103104051,7.47877646297168,0.0828400528998322,0.773484925388642,0.999674854803839,-0.108591566019912,7.47877646297168,0.0269746487866712,0.869542521885383,0.999759621939895,-0.308838669123963,7.47877646297168,0.201297951738901,0.65367521028427,0.999824593695449
"Glyma16g00541.2","Glyma16g00541.2",0.19802308092407,7.62145956391651,0.0933278826182886,0.759988320523719,0.999674854803839,-0.151131839375231,7.62145956391651,0.061054379504877,0.804837145408101,0.999759621939895,-0.349154920299301,7.62145956391651,0.300702632145653,0.583442268503403,0.999824593695449
"Glyma11g12421.1","Glyma11g12421.1",-0.482771622228727,7.91191834797848,0.698184551407032,0.403394384459504,0.999674854803839,-0.699177212964173,7.91191834797848,1.57398804327922,0.209628797091148,0.999759621939895,-0.216405590735446,7.91191834797848,0.174774560010117,0.675902902880276,0.999824593695449
"Glyma05g28440.2","Glyma05g28440.2",-0.175701686513018,7.67285811964449,0.0831575333471556,0.773063162452703,0.999674854803839,-0.0383005249697323,7.67285811964449,0.0037706325726094,0.951036290791926,0.999759621939895,0.137401161543286,7.67285811964449,0.0507356663339033,0.82178806856433,0.999824593695449
"Glyma03g03685.1","Glyma03g03685.1",0.141617939883167,7.9518222942569,0.077123442817385,0.781234156011426,0.999674854803839,0.54813659550863,7.9518222942569,1.00570671854806,0.315933577922339,0.999759621939895,0.406518655625463,7.9518222942569,0.520601410876293,0.470585249943293,0.999824593695449
"Glyma16g07360.1","Glyma16g07360.1",-0.0353079621200995,6.7822069209312,0.000964287586024293,0.975227287845572,0.999674854803839,-0.526916449919967,6.7822069209312,0.248435926594491,0.618178549070503,0.999759621939895,-0.491608487799867,6.7822069209312,0.215337767946692,0.642615500906046,0.999824593695449
"Glyma18g41490.2","Glyma18g41490.2",-0.047740135762511,7.32825176464622,0.00348447114894723,0.952928683803147,0.999674854803839,-0.743064766174348,7.32825176464622,1.05880510818874,0.303487870322627,0.999759621939895,-0.695324630411837,7.32825176464622,0.92753118467426,0.33550526795017,0.999824593695449
"Glyma01g36630.1","Glyma01g36630.1",-0.151694276573697,8.044328920955,0.0883457377836562,0.766290836240752,0.999674854803839,-0.0501780904252506,8.044328920955,0.00933200380167076,0.923042232220884,0.999759621939895,0.101516186148446,8.044328920955,0.0396395065622136,0.842187081729525,0.999824593695449
"Glyma01g42320.2","Glyma01g42320.2",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma17g10330.1","Glyma17g10330.1",1.05458719629916,7.32615891691621,1.85098278092094,0.173669134375296,0.999674854803839,0.312985983150764,7.32615891691621,0.208207192645693,0.648176231510852,0.999759621939895,-0.741601213148395,7.32615891691621,0.816675162463115,0.366154067018941,0.999824593695449
"Glyma07g28850.1","Glyma07g28850.1",-0.0414490974941832,6.84767813167453,0.00180489774049097,0.966112796165908,0.999674854803839,0.466833672012934,6.84767813167453,0.195511913249166,0.658368153393844,0.999759621939895,0.508282769507117,6.84767813167453,0.231602291139914,0.630338290565938,0.999824593695449
"Glyma20g35870.1","Glyma20g35870.1",0.407041147083099,8.29087915444128,0.850181753862739,0.356500925571767,0.999674854803839,0.613687598151281,8.29087915444128,1.79924352682511,0.17980397570703,0.999759621939895,0.206646451068182,8.29087915444128,0.175438153227364,0.675323290830434,0.999824593695449
"Glyma17g08600.3","Glyma17g08600.3",1.04845870032524,7.50203566195144,2.83901673009619,0.0920004959241494,0.999674854803839,1.79503423752362,7.50203566195144,6.48142620861258,0.0109007482693288,0.397633265227456,0.746575537198377,7.50203566195144,0.788252971357798,0.374628911874642,0.999824593695449
"Glyma18g11110.2","Glyma18g11110.2",0.087463926838831,7.67479717922595,0.0202120339364109,0.88694649140591,0.999674854803839,-0.00200703293712199,7.67479717922595,1.09584224601833e-05,0.997358727024914,0.999949977648936,-0.089470959775953,7.67479717922595,0.0208560701441068,0.885171739527099,0.999824593695449
"Glyma09g40230.4","Glyma09g40230.4",-0.501619785908479,7.49047581092925,0.467553958318097,0.494114619517922,0.999674854803839,-0.89810434681557,7.49047581092925,1.70691079008306,0.191386670746335,0.999759621939895,-0.396484560907091,7.49047581092925,0.386977149823895,0.533892635195142,0.999824593695449
"Glyma09g41240.4","Glyma09g41240.4",0.0231518833642244,7.54469417240177,0.00112962320426835,0.973188253458578,0.999674854803839,-0.409729530616054,7.54469417240177,0.408306710797524,0.522830205612927,0.999759621939895,-0.432881413980279,7.54469417240177,0.445639304930942,0.504413086530702,0.999824593695449
"Glyma04g18661.1","Glyma04g18661.1",-0.561152851447822,6.78763930398297,0.284907797162719,0.593502367451777,0.999674854803839,-0.0372724406895944,6.78763930398297,0.00107434385372274,0.973852272201603,0.999759621939895,0.523880410758227,6.78763930398297,0.247192058088015,0.619059212386937,0.999824593695449
"Glyma06g03230.1","Glyma06g03230.1",-0.11553760079424,8.60748646987027,0.0797870756085924,0.777586166840948,0.999674854803839,-0.242892429667704,8.60748646987027,0.368064145780495,0.544061370017426,0.999759621939895,-0.127354828873464,8.60748646987027,0.103748203508348,0.74737718110608,0.999824593695449
"Glyma07g18460.2","Glyma07g18460.2",0.570386502101636,7.72927383097128,0.881533993777252,0.347781874903118,0.999674854803839,0.17223622914363,7.72927383097128,0.0918487877656813,0.761839831707212,0.999759621939895,-0.398150272958007,7.72927383097128,0.40000671728246,0.52708578780218,0.999824593695449
"Glyma13g30196.1","Glyma13g30196.1",-0.174064157707254,8.86396846611548,0.227576507472119,0.633326663291051,0.999674854803839,-0.193557472186544,8.86396846611548,0.28307311128964,0.594694028810324,0.999759621939895,-0.0194933144792908,8.86396846611548,0.00300384221092004,0.956291969486787,0.999824593695449
"Glyma03g33000.12","Glyma03g33000.12",0.0353976111277205,7.61949921066583,0.00327720071784476,0.95434856619448,0.999674854803839,0.188551652323435,7.61949921066583,0.0882624195917053,0.766397861070758,0.999759621939895,0.153154041195714,7.61949921066583,0.0567681833053094,0.811678864510883,0.999824593695449
"Glyma09g32920.2","Glyma09g32920.2",0.501418441285214,7.4377858976511,0.533409472128264,0.46517696319808,0.999674854803839,0.414353803606457,7.4377858976511,0.374655461317935,0.540477514476655,0.999759621939895,-0.0870646376787574,7.4377858976511,0.0138405890916102,0.906348129089317,0.999824593695449
"Glyma20g23280.1","Glyma20g23280.1",0.281407308438612,7.39262532605613,0.149522997053727,0.698991616726376,0.999674854803839,-0.0361527044867045,7.39262532605613,0.00273924615846743,0.958259528064641,0.999759621939895,-0.317560012925316,7.39262532605613,0.189938604082202,0.662967721709743,0.999824593695449
"Glyma06g05130.1","Glyma06g05130.1",0.030002960326052,7.55512476461797,0.002366884280113,0.961197716863504,0.999674854803839,0.582344345640367,7.55512476461797,0.740644528487747,0.389454490867436,0.999759621939895,0.552341385314315,7.55512476461797,0.651175677462166,0.419692657584237,0.999824593695449
"Glyma15g07171.1","Glyma15g07171.1",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma04g20860.1","Glyma04g20860.1",0.0868191960182053,6.84364044889029,0.00733034095432672,0.931770557825948,0.999674854803839,0.136096856846395,6.84364044889029,0.0177271660856427,0.894079969099289,0.999759621939895,0.0492776608281896,6.84364044889029,0.00223242255383405,0.962315158053824,0.999824593695449
"Glyma08g10800.1","Glyma08g10800.1",-0.0353079621200995,6.71937451274736,0.00096428758602438,0.975227287845571,0.999674854803839,-0.0372724406895944,6.71937451274736,0.00107434385372284,0.973852272201602,0.999759621939895,-0.00196447856949492,6.71937451274736,2.9731954499174e-06,0.998624211813305,0.999824593695449
"Glyma19g35940.2","Glyma19g35940.2",0.224542951879432,7.83453817894176,0.158710056201278,0.690346923735052,0.999674854803839,0.150676987729769,7.83453817894176,0.073212774749313,0.786715162491316,0.999759621939895,-0.0738659641496636,7.83453817894176,0.0160943050227396,0.899048568864216,0.999824593695449
"Glyma03g36550.3","Glyma03g36550.3",-0.103490259228168,8.0604498087333,0.0414186834438182,0.838731892492946,0.999674854803839,-0.0613621460195142,8.0604498087333,0.0143431707048307,0.904670910718798,0.999759621939895,0.0421281132086534,8.0604498087333,0.00690290139540049,0.933784985638989,0.999824593695449
"Glyma04g06560.7","Glyma04g06560.7",0.0915278226428351,7.67965304650817,0.0227233094198377,0.880178824897421,0.999674854803839,0.0973021703120624,7.67965304650817,0.025610497267016,0.872855236049904,0.999759621939895,0.0057743476692273,7.67965304650817,8.62763720908544e-05,0.992588949817376,0.999824593695449
"Glyma20g39305.1","Glyma20g39305.1",-0.0276902278240098,8.63502607050795,0.00491716653843721,0.944096149674996,0.999674854803839,0.00395142631013388,8.63502607050795,9.89715100452038e-05,0.99206242218281,0.999759621939895,0.0316416541341437,8.63502607050795,0.00631733950517077,0.936649492495928,0.999824593695449
"Glyma13g41370.1","Glyma13g41370.1",0.37872151553071,8.46635313624941,0.77741657100584,0.377932410513082,0.999674854803839,0.123511459776267,8.46635313624941,0.0901632733677995,0.763969689900389,0.999759621939895,-0.255210055754443,8.46635313624941,0.333744265014755,0.563462602738523,0.999824593695449
"Glyma18g03460.1","Glyma18g03460.1",0.175082976749065,7.23579943375022,0.0464686423617011,0.829326165604378,0.999674854803839,-0.248605868389205,7.23579943375022,0.107498555285648,0.743010166968953,0.999759621939895,-0.42368884513827,7.23579943375022,0.290654832497498,0.589801203539851,0.999824593695449
